EmployeeID,Name,Age,Gender,Department,JobRole,MaritalStatus,Education,EducationField,BusinessTravel,DistanceFromHome,HireDate,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,NumCompaniesWorked,MonthlyIncome,PercentSalaryHike,StockOptionLevel,OverTime,WorkLifeBalance,JobSatisfaction,EnvironmentSatisfaction,PerformanceRating,TrainingTimesLastYear,Attrition
1319,Sonal Kulkarni,57,Female,R&D,Lab Technician,Single,1,Life Sciences,Travel_Rarely,4,2013-10-19,35,13,9,3,36881,11,2,Yes,3,1,1,3,4,No
1320,Meera Iyer,42,Male,Sales,Sales Manager,Single,5,Technical Degree,Travel_Rarely,28,2021-09-26,18,5,3,2,48117,18,0,No,3,3,4,3,5,Yes
1321,Anjali Pawar,22,Male,Sales,Sales Executive,Married,1,Human Resources,Travel_Rarely,12,2026-05-24,0,0,0,0,21362,11,2,No,4,1,2,3,1,Yes
1322,Riya Mehta,26,Male,Finance,Finance Manager,Single,4,Medical,Travel_Rarely,17,2024-10-28,2,2,2,0,33485,16,0,No,2,3,4,3,5,Yes
1323,Karan Reddy,49,Male,Sales,Sales Executive,Single,4,Marketing,Travel_Rarely,9,2023-11-21,26,3,1,4,24367,17,0,No,2,4,2,3,2,Yes
1324,Tanvi Chavan,36,Male,HR,HR Executive,Divorced,4,Marketing,Travel_Rarely,29,2022-06-08,14,4,3,0,32394,14,0,No,1,3,3,4,6,Yes
1325,Isha Chavan,46,Female,HR,HR Manager,Divorced,2,Other,Travel_Rarely,30,2009-02-16,22,17,17,6,59893,15,2,Yes,3,3,2,3,1,No
1326,Rahul Kulkarni,48,Female,R&D,Lab Technician,Divorced,4,Marketing,Travel_Rarely,1,2011-05-17,25,15,1,3,40858,24,0,Yes,3,1,2,3,2,No
1327,Nitin Nair,56,Male,Finance,Accountant,Married,3,Marketing,Travel_Rarely,24,2015-09-02,35,11,4,1,36765,13,0,Yes,3,3,3,4,3,No
1328,Suresh Joshi,55,Male,R&D,Research Scientist,Married,4,Marketing,Travel_Rarely,30,2017-02-14,34,9,5,3,31046,19,2,Yes,2,3,4,3,1,No
1329,Arjun Nair,43,Male,IT,Software Engineer,Married,4,Marketing,Travel_Rarely,28,2019-02-13,19,7,7,0,32637,11,2,No,2,3,3,3,2,No
1330,Ananya Kulkarni,27,Female,HR,Recruiter,Divorced,2,Medical,Travel_Rarely,5,2022-08-03,4,4,0,1,32628,13,1,Yes,3,3,2,4,0,No
1331,Ananya Verma,28,Female,R&D,Research Scientist,Single,4,Medical,Travel_Rarely,11,2020-07-06,6,6,4,0,33602,23,0,Yes,4,3,4,3,0,No
1332,Ananya Joshi,26,Female,Sales,Sales Executive,Divorced,1,Other,Travel_Frequently,2,2021-06-02,5,5,4,1,26808,19,0,No,3,2,4,3,0,No
1333,Isha Gupta,42,Male,Finance,Finance Manager,Single,5,Technical Degree,Travel_Rarely,7,2023-02-04,19,3,3,1,34610,20,0,No,3,4,1,3,4,No
1334,Priya Rao,32,Male,Operations,Operations Manager,Single,1,Life Sciences,Travel_Rarely,6,2016-08-28,10,10,6,0,46463,12,0,No,3,3,3,3,1,No
1335,Ananya Kulkarni,48,Female,IT,System Admin,Divorced,4,Life Sciences,Non-Travel,5,2025-09-28,26,1,1,4,27383,16,1,No,4,4,1,3,1,No
1336,Aditya Bhosale,43,Male,IT,System Admin,Married,3,Other,Travel_Rarely,8,2018-04-26,20,8,2,6,39178,20,0,No,3,2,3,3,1,No
1337,Kavita Pawar,34,Male,Finance,Financial Analyst,Divorced,4,Human Resources,Travel_Rarely,30,2025-01-17,11,1,1,3,19620,16,0,No,4,3,1,3,1,Yes
1338,Om Deshmukh,26,Male,R&D,Research Scientist,Single,4,Human Resources,Travel_Rarely,21,2026-04-23,2,0,0,1,18709,17,1,No,3,1,2,4,4,No
1339,Nitin Reddy,30,Female,R&D,Lab Technician,Divorced,1,Life Sciences,Travel_Frequently,28,2018-11-28,8,8,5,0,38128,25,3,No,2,4,4,4,5,Yes
1340,Neha Kapoor,58,Male,Operations,Operations Executive,Single,3,Other,Travel_Frequently,26,2015-09-08,34,11,7,0,43851,25,0,No,2,2,2,3,3,No
1341,Pooja Mehta,25,Female,R&D,Lab Technician,Single,3,Life Sciences,Travel_Rarely,4,2024-03-22,2,2,0,1,32989,11,3,No,3,4,2,3,0,No
1342,Om Nair,52,Female,IT,IT Manager,Married,1,Other,Non-Travel,13,2014-05-27,30,12,8,5,52614,21,0,No,2,3,1,3,5,No
1343,Rahul Joshi,44,Female,R&D,Lab Technician,Divorced,4,Human Resources,Travel_Rarely,29,2008-10-23,23,18,8,3,39855,12,1,No,3,2,2,3,2,Yes
1344,Riya Rao,27,Male,Finance,Financial Analyst,Married,4,Medical,Travel_Frequently,9,2022-09-26,4,4,0,0,25010,24,1,Yes,3,3,2,4,2,No
1345,Ganesh Reddy,21,Male,Operations,Supervisor,Married,2,Other,Travel_Rarely,17,2026-03-12,0,0,0,0,18231,20,1,Yes,3,4,2,3,2,No
1346,Manish Joshi,42,Male,HR,Recruiter,Married,2,Marketing,Non-Travel,18,2016-08-18,21,10,7,6,31750,16,2,No,2,4,3,3,1,No
1347,Suresh Joshi,30,Female,Finance,Finance Manager,Married,1,Technical Degree,Non-Travel,2,2022-07-26,8,4,4,2,38489,11,3,No,4,3,1,3,5,No
1348,Divya Chavan,29,Male,Sales,Account Manager,Divorced,1,Marketing,Travel_Rarely,27,2020-10-18,6,6,5,1,44125,14,0,No,2,3,3,3,2,No
1349,Swati Bhosale,51,Male,R&D,Lab Technician,Married,2,Other,Travel_Frequently,8,2015-10-25,29,11,2,4,33394,24,0,Yes,3,3,2,4,5,No
1350,Sonal Sharma,44,Female,IT,System Admin,Married,4,Life Sciences,Travel_Rarely,10,2006-03-27,23,20,2,0,47563,11,0,Yes,3,3,4,4,6,No
1351,Om Iyer,39,Female,IT,Software Engineer,Divorced,2,Technical Degree,Travel_Rarely,5,2010-02-07,16,16,10,3,43377,14,0,No,3,4,2,3,2,Yes
1352,Kavita Patil,26,Male,Finance,Accountant,Divorced,4,Medical,Travel_Rarely,10,2022-07-23,4,4,4,0,22943,14,1,Yes,1,4,3,3,3,Yes
1353,Swati Chavan,45,Male,R&D,R&D Manager,Single,4,Human Resources,Travel_Rarely,18,2025-02-18,22,1,1,1,43794,13,2,Yes,3,1,1,3,5,No
1354,Amit Rao,52,Female,HR,HR Executive,Single,1,Medical,Travel_Rarely,13,2020-11-02,31,6,6,3,35970,18,0,No,2,3,3,3,4,No
1355,Suresh Iyer,37,Male,Operations,Operations Manager,Single,3,Human Resources,Travel_Rarely,22,2025-10-04,13,1,0,1,46501,18,3,Yes,3,4,3,3,0,Yes
1356,Anjali Deshmukh,26,Male,Sales,Account Manager,Divorced,5,Marketing,Non-Travel,17,2022-06-04,4,4,3,0,44820,13,1,No,2,3,4,3,4,No
1357,Swati Pawar,44,Male,HR,Recruiter,Single,4,Medical,Travel_Rarely,11,2020-06-28,20,6,3,1,36188,18,1,No,3,1,3,4,3,No
1358,Sneha Sharma,39,Female,IT,Software Engineer,Married,1,Medical,Travel_Frequently,5,2021-10-04,16,5,1,0,26125,13,0,Yes,3,2,2,4,3,No
1359,Isha Kulkarni,40,Female,Finance,Financial Analyst,Single,4,Medical,Travel_Rarely,23,2008-02-20,18,18,16,1,36020,19,1,Yes,3,4,3,3,6,No
1360,Divya Bhosale,31,Male,R&D,Research Scientist,Single,3,Human Resources,Travel_Frequently,26,2021-08-05,7,5,0,1,25667,11,1,Yes,2,2,3,3,2,Yes
1361,Nitin Nair,31,Male,IT,System Admin,Single,5,Medical,Travel_Rarely,7,2024-09-12,7,2,0,2,24682,14,0,Yes,1,3,4,3,2,No
1362,Sameer Rao,29,Female,Operations,Supervisor,Divorced,5,Marketing,Travel_Rarely,3,2019-04-15,7,7,0,0,35096,18,1,No,4,2,4,3,3,No
1363,Om Joshi,38,Female,IT,Software Engineer,Married,5,Technical Degree,Travel_Rarely,22,2009-02-26,17,17,3,5,49598,20,1,Yes,3,1,2,3,3,No
1364,Rohan Bhosale,50,Male,Sales,Account Manager,Married,5,Other,Travel_Rarely,20,2016-11-17,26,10,9,1,55622,14,3,No,2,2,2,3,5,No
1365,Rohan Joshi,43,Male,R&D,Lab Technician,Single,3,Technical Degree,Travel_Rarely,2,2025-02-03,19,1,0,2,28993,24,0,No,3,3,3,4,2,No
1366,Manish Iyer,56,Male,R&D,Research Scientist,Divorced,1,Life Sciences,Travel_Rarely,8,2016-01-04,34,10,8,0,33898,13,2,No,3,2,1,4,0,Yes
1367,Anjali Rao,43,Male,R&D,R&D Manager,Divorced,5,Technical Degree,Travel_Rarely,20,2009-02-10,20,17,1,4,61949,17,2,No,4,4,2,3,5,No
1368,Pooja Mehta,27,Male,IT,System Admin,Divorced,4,Medical,Travel_Rarely,26,2023-09-11,3,3,3,1,28544,15,0,Yes,2,4,4,3,2,Yes
1369,Anjali Mehta,53,Male,HR,HR Executive,Divorced,4,Human Resources,Travel_Rarely,25,2007-04-21,32,19,8,6,45098,16,3,Yes,3,4,4,3,4,No
1370,Priya Gupta,51,Male,Sales,Sales Manager,Single,2,Other,Non-Travel,19,2023-10-06,30,3,2,1,48589,23,1,No,2,3,2,4,5,No
1371,Manish Sharma,58,Male,Operations,Operations Manager,Divorced,3,Medical,Travel_Rarely,26,2009-09-23,34,17,17,2,49328,19,1,No,2,3,3,3,0,No
1372,Riya Gupta,28,Female,HR,HR Executive,Married,3,Medical,Travel_Rarely,10,2021-02-26,5,5,2,1,29769,15,0,No,4,2,3,4,3,No
1373,Swati Sharma,49,Female,IT,System Admin,Divorced,4,Technical Degree,Travel_Rarely,25,2015-04-11,26,11,7,6,34422,11,0,No,4,3,3,3,5,No
1374,Neha Nair,39,Male,R&D,Research Scientist,Single,1,Other,Travel_Rarely,18,2019-12-06,16,7,6,1,26959,24,1,No,2,3,1,4,5,No
1375,Karan Reddy,34,Male,Sales,Sales Executive,Single,3,Medical,Travel_Rarely,6,2021-09-24,12,5,0,0,25368,20,2,Yes,3,3,4,3,0,Yes
1376,Nitin Chavan,28,Male,R&D,R&D Manager,Married,4,Other,Travel_Rarely,6,2022-09-05,6,4,0,2,53640,11,0,Yes,3,3,1,4,4,No
1377,Neha Pawar,52,Female,Operations,Operations Manager,Married,4,Medical,Travel_Rarely,26,2020-07-15,31,6,4,3,41311,23,2,No,3,4,2,3,5,Yes
1378,Pooja Kulkarni,22,Male,Finance,Accountant,Divorced,2,Human Resources,Travel_Rarely,19,2026-08-25,0,0,0,1,20194,20,1,Yes,4,2,4,3,4,Yes
1379,Riya Chavan,24,Female,Operations,Operations Executive,Divorced,3,Technical Degree,Non-Travel,22,2023-03-08,3,3,2,0,34033,25,1,No,2,4,4,3,1,No
1380,Ritu Rao,45,Male,Sales,Sales Manager,Single,4,Life Sciences,Non-Travel,4,2026-02-19,21,0,0,0,50000,12,3,No,2,2,3,3,1,No
1381,Amit Joshi,26,Male,IT,Software Engineer,Single,4,Life Sciences,Travel_Rarely,18,2021-03-04,5,5,4,0,29743,11,1,Yes,3,3,3,3,0,No
1382,Manish Sharma,45,Male,IT,IT Manager,Divorced,2,Life Sciences,Travel_Frequently,7,2020-02-20,24,6,1,4,43866,25,2,Yes,4,1,4,4,4,No
1383,Ananya Deshmukh,41,Female,Sales,Account Manager,Married,1,Human Resources,Travel_Rarely,20,2026-10-04,19,0,0,0,39757,20,0,Yes,2,2,4,4,3,No
1384,Suresh Rao,44,Female,Finance,Financial Analyst,Divorced,2,Life Sciences,Travel_Rarely,29,2008-09-05,20,18,14,3,46747,17,1,No,3,3,4,4,2,No
1385,Ganesh Verma,47,Female,Sales,Sales Manager,Divorced,5,Technical Degree,Non-Travel,2,2025-01-18,24,1,0,1,40297,13,2,No,4,2,3,3,2,No
1386,Anjali Kulkarni,21,Female,HR,HR Manager,Married,3,Medical,Travel_Frequently,23,2026-08-21,0,0,0,1,50048,23,0,No,4,4,3,4,5,No
1387,Deepak Nair,43,Male,Finance,Financial Analyst,Married,2,Marketing,Travel_Frequently,12,2007-04-22,21,19,1,3,40639,23,2,No,4,1,2,3,6,No
1388,Pooja Bhosale,47,Female,IT,Software Engineer,Divorced,2,Technical Degree,Travel_Rarely,28,2021-05-07,25,5,0,3,24616,15,0,No,4,4,1,3,3,Yes
1389,Arjun Gupta,54,Male,Finance,Finance Manager,Single,1,Technical Degree,Travel_Rarely,5,2016-06-04,33,10,10,0,45860,11,2,No,4,3,3,4,6,No
1390,Ganesh Chavan,53,Male,Sales,Account Manager,Divorced,2,Life Sciences,Travel_Rarely,24,2025-05-15,31,1,1,1,42028,11,1,Yes,2,4,3,3,6,No
1391,Karan Mehta,45,Male,Sales,Sales Manager,Married,2,Other,Travel_Rarely,25,2020-11-17,22,6,1,0,46051,22,2,No,3,4,3,3,2,No
1392,Om Iyer,46,Male,Sales,Account Manager,Single,2,Life Sciences,Travel_Rarely,18,2026-09-08,22,0,0,1,33238,19,1,No,3,3,4,3,4,No
1393,Neha Pawar,30,Male,IT,System Admin,Divorced,4,Life Sciences,Travel_Rarely,8,2017-01-12,9,9,4,3,29101,19,2,Yes,4,3,3,3,2,No
1394,Nitin Iyer,46,Female,R&D,Lab Technician,Divorced,3,Medical,Travel_Rarely,4,2007-12-11,22,19,15,1,40469,15,0,No,1,4,3,3,0,Yes
1395,Deepak Bhosale,38,Male,Sales,Sales Manager,Divorced,3,Human Resources,Travel_Rarely,3,2016-03-15,15,10,8,1,60278,19,2,No,3,4,2,3,0,No
1396,Pooja Deshmukh,35,Male,IT,System Admin,Married,1,Marketing,Travel_Frequently,13,2020-08-27,11,6,5,2,30350,15,0,Yes,3,2,3,3,3,Yes
1397,Yash Deshmukh,48,Male,IT,Software Engineer,Married,4,Medical,Travel_Rarely,15,2011-12-02,25,15,4,1,42259,17,1,No,3,2,1,3,1,No
1398,Meera Iyer,27,Male,IT,System Admin,Single,3,Other,Travel_Rarely,23,2022-05-26,4,4,2,0,29601,16,0,No,3,4,2,3,4,No
1399,Divya Sharma,27,Male,Operations,Supervisor,Single,3,Other,Travel_Frequently,30,2023-01-23,3,3,3,1,33970,17,0,No,2,4,2,3,3,No
1400,Meera Verma,52,Female,IT,IT Manager,Single,4,Human Resources,Travel_Rarely,26,2022-01-23,31,4,4,6,42166,20,1,No,3,2,4,3,5,No
